date,open,high,low,close,volume,Name
2013-02-08,68.85,69.16,68.6,69.0,1178078,NSC
2013-02-11,69.19,70.69,69.15,70.57,2314952,NSC
2013-02-12,70.48,71.65,70.1,71.64,2820360,NSC
2013-02-13,71.76,72.75,71.51,71.88,2022523,NSC
2013-02-14,71.52,72.0,71.19,71.97,1497613,NSC
2013-02-15,71.84,71.85,71.15,71.5,1934730,NSC
2013-02-19,71.89,73.26,71.68,73.2,2467168,NSC
2013-02-20,73.11,73.42,72.145,72.25,2386162,NSC
2013-02-21,72.25,72.54,71.4,71.55,2548883,NSC
2013-02-22,71.69,73.31,71.39,73.11,2338200,NSC
2013-02-25,73.35,73.5,71.43,71.44,2690751,NSC
2013-02-26,71.58,71.67,70.83,71.34,1879107,NSC
2013-02-27,71.33,73.04,71.16,72.7,2927140,NSC
2013-02-28,72.86,73.79,72.62,73.05,2421477,NSC
2013-03-01,72.61,74.1,72.21,73.75,3253219,NSC
2013-03-04,73.51,74.4,73.21,74.27,2431601,NSC
2013-03-05,74.5,75.44,74.33,75.29,2617272,NSC
2013-03-06,75.49,75.71,74.04,74.4,1872228,NSC
2013-03-07,74.53,74.54,73.105,73.39,2507322,NSC
2013-03-08,73.84,74.93,73.84,74.77,2204239,NSC
2013-03-11,74.6,75.215,74.54,75.02,1749395,NSC
2013-03-12,75.0,75.32,74.15,74.48,1484912,NSC
2013-03-13,74.67,74.81,73.89,74.3,1774322,NSC
2013-03-14,74.55,75.06,74.06,75.06,1414822,NSC
2013-03-15,74.84,75.62,74.54,75.62,2777077,NSC
2013-03-18,74.84,75.81,74.73,75.11,1773966,NSC
2013-03-19,75.7,76.05,74.5957,75.45,1436410,NSC
2013-03-20,75.76,76.26,75.61,76.02,1710548,NSC
2013-03-21,75.64,76.06,74.75,74.86,1997885,NSC
2013-03-22,75.005,75.48,74.45,74.65,2107172,NSC
2013-03-25,75.18,75.36,74.05,74.38,2461643,NSC
2013-03-26,74.85,75.75,74.69,75.75,1474254,NSC
2013-03-27,75.18,76.43,74.82,76.28,1590132,NSC
2013-03-28,76.5,77.415,76.04,77.08,1795808,NSC
2013-04-01,76.94,77.0,76.0,76.12,1655594,NSC
2013-04-02,76.57,77.33,76.0048,76.25,1578050,NSC
2013-04-03,76.31,76.55,74.82,75.16,2421137,NSC
2013-04-04,74.41,74.64,73.291,73.86,4070254,NSC
2013-04-05,72.73,74.8,72.26,74.52,3132976,NSC
2013-04-08,74.45,75.49,74.34,75.36,1638145,NSC
2013-04-09,75.4,75.75,74.35,74.38,2613391,NSC
2013-04-10,74.73,75.84,74.63,75.83,1816802,NSC
2013-04-11,75.64,76.53,75.11,76.19,2032585,NSC
2013-04-12,76.77,78.08,76.38,76.81,2193423,NSC
2013-04-15,76.28,76.309,74.0825,74.11,3155288,NSC
2013-04-16,74.69,76.03,74.38,75.87,1919036,NSC
2013-04-17,75.33,75.33,73.44,73.71,2225213,NSC
2013-04-18,73.94,74.28,73.08,73.86,1824146,NSC
2013-04-19,73.88,74.91,73.36,74.75,1737191,NSC
2013-04-22,74.75,75.5,74.12,75.06,1343912,NSC
2013-04-23,75.62,76.34,75.55,75.84,1398587,NSC
2013-04-24,76.25,76.25,73.66,74.92,2799285,NSC
2013-04-25,75.0,76.07,74.95,75.84,1935241,NSC
2013-04-26,75.85,76.22,75.28,75.56,1767722,NSC
2013-04-29,75.65,77.21,75.56,76.6,1665586,NSC
2013-04-30,76.42,77.6,76.02,77.42,2710383,NSC
2013-05-01,76.85,76.9395,74.91,75.2,2318971,NSC
2013-05-02,75.39,76.61,74.89,76.47,1807253,NSC
2013-05-03,77.16,78.785,77.16,77.81,2223161,NSC
2013-05-06,77.75,78.39,77.62,77.82,1315743,NSC
2013-05-07,77.83,78.49,77.56,78.41,1864948,NSC
2013-05-08,78.24,79.12,77.77,79.1,1573037,NSC
2013-05-09,79.21,79.34,78.3799,78.59,1478881,NSC
2013-05-10,78.66,79.01,78.36,79.01,1409157,NSC
2013-05-13,78.75,78.97,77.98,78.4,1116486,NSC
2013-05-14,78.41,80.06,78.01,80.05,1599536,NSC
2013-05-15,79.77,80.46,79.4805,80.36,1571817,NSC
2013-05-16,79.95,80.19,79.0,79.33,2071541,NSC
2013-05-17,79.4,80.3199,79.05,80.23,1324403,NSC
2013-05-20,80.23,80.785,79.81,80.25,1899386,NSC
2013-05-21,80.34,81.0,79.94,79.98,1179208,NSC
2013-05-22,80.1,80.185,77.64,77.83,3882782,NSC
2013-05-23,77.0,77.67,76.2,77.45,2460466,NSC
2013-05-24,77.27,77.8,76.8,77.64,1154068,NSC
2013-05-28,78.79,78.97,77.55,77.61,2185322,NSC
2013-05-29,77.03,77.83,76.57,76.89,2353996,NSC
2013-05-30,77.16,78.38,76.98,77.77,1895155,NSC
2013-05-31,77.34,78.64,76.56,76.59,2640797,NSC
2013-06-03,77.01,77.29,75.86,77.07,2036114,NSC
2013-06-04,76.96,77.57,76.48,77.0,1769429,NSC
2013-06-05,76.61,76.74,75.38,75.64,2525970,NSC
2013-06-06,75.47,76.81,74.06,76.81,1874911,NSC
2013-06-07,77.08,78.36,77.0,77.41,2276460,NSC
2013-06-10,77.95,78.05,77.29,77.98,2254689,NSC
2013-06-11,77.34,77.88,76.46,76.51,1996432,NSC
2013-06-12,77.33,77.45,75.56,75.65,1819989,NSC
2013-06-13,75.61,77.07,75.25,77.0,1576720,NSC
2013-06-14,76.66,77.41,76.13,76.17,1924521,NSC
2013-06-17,76.55,76.94,75.93,76.46,1440926,NSC
2013-06-18,76.58,77.33,76.38,77.03,1473568,NSC
2013-06-19,77.09,77.38,75.42,75.45,2070434,NSC
2013-06-20,74.45,74.6899,73.06,73.48,3997872,NSC
2013-06-21,74.045,74.045,72.33,72.9,3513425,NSC
2013-06-24,72.11,72.13,70.27,70.46,3351911,NSC
2013-06-25,71.13,72.5925,70.89,72.5,2338550,NSC
2013-06-26,73.26,74.24,72.7,73.35,2342193,NSC
2013-06-27,73.92,74.36,72.99,73.49,2396470,NSC
2013-06-28,73.3,73.7,72.63,72.65,3102295,NSC
2013-07-01,72.99,73.4,72.24,72.61,2028035,NSC
2013-07-02,72.47,73.32,71.7901,72.24,2012944,NSC
2013-07-03,72.2199,72.25,71.51,71.66,1530041,NSC
2013-07-05,72.42,72.78,71.6,72.33,1923642,NSC
2013-07-08,72.48,73.31,72.11,72.86,1349286,NSC
2013-07-09,73.36,74.55,73.33,74.39,2070686,NSC
2013-07-10,73.94,74.07,72.73,73.42,2457887,NSC
2013-07-11,74.6,75.05,74.3,74.94,1791827,NSC
2013-07-12,74.53,75.52,74.365,75.2,1569239,NSC
2013-07-15,75.12,75.99,75.12,75.63,1189791,NSC
2013-07-16,75.68,76.52,75.36,76.16,2041473,NSC
2013-07-17,76.71,77.3322,76.21,76.47,1704644,NSC
2013-07-18,76.59,77.76,76.26,77.64,1704857,NSC
2013-07-19,77.67,78.18,77.48,78.08,1670158,NSC
2013-07-22,78.13,78.2,77.06,77.38,1457907,NSC
2013-07-23,77.7,77.7,76.79,76.87,1807499,NSC
2013-07-24,74.7,75.98,72.46,74.66,6424994,NSC
2013-07-25,74.5,74.52,73.5975,74.07,2469664,NSC
2013-07-26,73.89,74.05,73.19,73.92,1457712,NSC
2013-07-29,73.87,74.35,73.63,73.86,1168246,NSC
2013-07-30,74.32,74.5,73.1197,73.55,1830874,NSC
2013-07-31,73.48,73.88,73.04,73.16,1831130,NSC
2013-08-01,73.96,76.12,73.95,76.0,3027429,NSC
2013-08-02,75.98,76.55,75.3,75.5,1848539,NSC
2013-08-05,75.49,75.64,74.615,74.82,1220499,NSC
2013-08-06,74.49,74.98,73.8,73.93,1511912,NSC
2013-08-07,73.8,74.22,73.37,74.09,1346565,NSC
2013-08-08,74.38,74.66,73.89,74.41,1317578,NSC
2013-08-09,74.51,74.51,73.57,73.98,1294780,NSC
2013-08-12,73.6,74.4,73.36,74.35,923133,NSC
2013-08-13,74.27,74.56,73.7,74.29,1006706,NSC
2013-08-14,73.89,74.12,73.69,73.77,1628422,NSC
2013-08-15,72.95,73.81,72.5,73.55,1634277,NSC
2013-08-16,73.59,74.26,73.35,74.0,1706241,NSC
2013-08-19,73.82,73.945,72.92,72.95,1147173,NSC
2013-08-20,73.1,73.55,72.66,73.02,1469489,NSC
2013-08-21,72.98,73.02,72.38,72.52,1785424,NSC
2013-08-22,72.67,73.99,72.55,73.75,1055909,NSC
2013-08-23,73.81,74.49,73.42,74.46,1216962,NSC
2013-08-26,74.51,75.0,74.38,74.65,1769188,NSC
2013-08-27,73.67,73.97,72.8168,72.89,1515341,NSC
2013-08-28,72.82,73.37,72.17,73.08,1090890,NSC
2013-08-29,72.89,73.19,72.57,72.7,1082327,NSC
2013-08-30,72.98,72.98,71.86,72.16,1322341,NSC
2013-09-03,72.89,73.38,71.88,72.57,1283505,NSC
2013-09-04,72.64,74.175,72.64,73.94,1400871,NSC
2013-09-05,73.88,74.42,73.73,74.13,1181526,NSC
2013-09-06,74.13,75.33,73.73,74.39,1431273,NSC
2013-09-09,74.81,75.14,74.23,74.97,1181140,NSC
2013-09-10,75.51,76.46,75.51,76.34,1804962,NSC
2013-09-11,76.34,76.5,75.55,76.32,1728571,NSC
2013-09-12,76.36,76.4,75.27,75.4,872308,NSC
2013-09-13,75.4,75.94,75.27,75.64,890357,NSC
2013-09-16,76.59,76.92,76.31,76.44,2171939,NSC
2013-09-17,76.34,76.92,75.91,76.86,1381377,NSC
2013-09-18,76.91,78.14,76.49,77.82,1589461,NSC
2013-09-19,77.92,78.495,77.84,78.17,1181022,NSC
2013-09-20,78.41,78.82,77.52,77.72,1763035,NSC
2013-09-23,77.4,78.2099,77.37,78.11,1496107,NSC
2013-09-24,78.05,78.88,77.43,78.28,1873292,NSC
2013-09-25,78.42,78.91,77.6,77.86,1816731,NSC
2013-09-26,77.94,78.4,77.61,78.3,1108517,NSC
2013-09-27,78.09,78.35,77.29,77.79,1072075,NSC
2013-09-30,77.03,77.74,76.89,77.35,2043348,NSC
2013-10-01,77.37,78.77,77.22,78.23,1706186,NSC
2013-10-02,77.9,78.54,77.56,78.52,1843067,NSC
2013-10-03,78.35,78.3999,76.59,77.37,2258495,NSC
2013-10-04,77.11,77.58,76.4,77.51,2053651,NSC
2013-10-07,76.91,77.6,76.5,76.82,1513444,NSC
2013-10-08,76.81,77.04,76.085,76.27,2106547,NSC
2013-10-09,76.33,77.16,76.2,76.88,1665676,NSC
2013-10-10,77.75,79.16,77.74,78.96,1573126,NSC
2013-10-11,78.96,79.25,78.73,78.75,1321162,NSC
2013-10-14,78.37,79.1,78.2,79.06,1152863,NSC
2013-10-15,78.95,79.15,78.47,78.74,1785299,NSC
2013-10-16,79.09,79.97,78.56,79.91,2504458,NSC
2013-10-17,78.84,78.84,77.46,78.52,2665580,NSC
2013-10-18,79.01,79.99,78.94,79.89,2288630,NSC
2013-10-21,79.89,80.0,79.41,80.0,1373985,NSC
