date,open,high,low,close,volume,Name
2013-02-08,47.74,47.855,47.42,47.84,1630255,EIX
2013-02-11,47.77,48.07,47.69,47.98,1387725,EIX
2013-02-12,47.83,48.04,47.69,48.0,1309902,EIX
2013-02-13,48.08,48.31,47.52,47.64,1728835,EIX
2013-02-14,46.85,47.035,45.17,46.18,10222872,EIX
2013-02-15,46.29,46.85,45.98,46.68,3778827,EIX
2013-02-19,46.76,47.18,46.691,47.04,2446948,EIX
2013-02-20,47.0,47.02,46.57,46.58,2964732,EIX
2013-02-21,46.63,46.79,46.08,46.41,3033566,EIX
2013-02-22,46.53,46.89,46.48,46.86,1081129,EIX
2013-02-25,47.02,47.27,45.87,45.95,2955605,EIX
2013-02-26,46.05,46.205,45.58,46.12,2426940,EIX
2013-02-27,48.24,48.3,46.64,47.24,3951535,EIX
2013-02-28,47.68,48.14,47.34,48.03,3891528,EIX
2013-03-01,47.85,48.595,47.64,48.48,2517930,EIX
2013-03-04,48.59,49.39,48.44,49.34,2619667,EIX
2013-03-05,49.48,50.1,49.43,49.99,4481181,EIX
2013-03-06,49.98,50.21,49.82,50.19,2121252,EIX
2013-03-07,50.06,50.32,49.93,50.17,2048974,EIX
2013-03-08,50.29,50.74,50.08,50.72,2822148,EIX
2013-03-11,50.57,50.87,50.48,50.68,2292469,EIX
2013-03-12,50.67,50.88,50.395,50.71,2460471,EIX
2013-03-13,50.72,51.21,50.6288,51.0,2570166,EIX
2013-03-14,50.95,51.235,50.67,51.2,2754081,EIX
2013-03-15,50.91,51.1591,50.67,50.94,2453099,EIX
2013-03-18,50.49,50.725,50.28,50.5,1577379,EIX
2013-03-19,50.69,50.98,50.41,50.74,2028370,EIX
2013-03-20,50.9,51.115,50.75,50.8,1866617,EIX
2013-03-21,50.64,50.91,50.38,50.38,2115277,EIX
2013-03-22,50.52,50.81,50.105,50.41,2537743,EIX
2013-03-25,50.55,51.1,50.49,50.73,2186540,EIX
2013-03-26,50.57,50.89,50.3901,50.49,4186939,EIX
2013-03-27,50.36,50.52,50.06,50.39,1964953,EIX
2013-03-28,50.17,50.57,50.14,50.32,2350650,EIX
2013-04-01,50.36,50.5,50.2,50.48,2290108,EIX
2013-04-02,50.65,51.0,50.44,50.8,2902960,EIX
2013-04-03,51.05,51.06,50.04,50.24,3526965,EIX
2013-04-04,50.13,50.59,49.645,50.01,4135231,EIX
2013-04-05,49.77,50.95,49.75,50.88,3589330,EIX
2013-04-08,50.93,50.97,50.22,50.97,1925074,EIX
2013-04-09,51.03,51.08,50.51,50.58,1336047,EIX
2013-04-10,50.56,51.07,50.56,50.82,1408743,EIX
2013-04-11,50.9,51.48,50.89,51.37,1981906,EIX
2013-04-12,51.32,52.04,51.3,51.95,2386455,EIX
2013-04-15,51.79,52.02,51.5,51.5,3421304,EIX
2013-04-16,51.58,51.87,51.24,51.82,1908157,EIX
2013-04-17,51.64,51.76,51.271,51.61,1137245,EIX
2013-04-18,51.65,51.77,51.24,51.64,1794804,EIX
2013-04-19,51.85,52.48,51.66,52.47,2059376,EIX
2013-04-22,52.44,52.68,52.04,52.36,846807,EIX
2013-04-23,52.51,52.81,52.37,52.71,1486765,EIX
2013-04-24,52.78,53.25,52.51,53.15,1615823,EIX
2013-04-25,53.25,53.52,52.95,53.17,1260194,EIX
2013-04-26,53.08,53.55,53.0575,53.35,1068905,EIX
2013-04-29,53.51,54.145,53.38,53.98,2290587,EIX
2013-04-30,54.02,54.19,53.78,53.8,2113553,EIX
2013-05-01,51.75,53.08,51.21,52.45,3717080,EIX
2013-05-02,52.43,52.63,52.07,52.53,2025332,EIX
2013-05-03,52.91,53.08,51.93,52.24,3526396,EIX
2013-05-06,52.19,52.31,51.53,51.53,1573365,EIX
2013-05-07,51.65,52.0,51.47,51.94,1793462,EIX
2013-05-08,51.88,52.05,50.99,51.15,2612685,EIX
2013-05-09,51.21,51.32,49.7,49.79,4043770,EIX
2013-05-10,50.01,50.2,49.44,50.01,4403151,EIX
2013-05-13,49.81,49.96,49.405,49.84,2460317,EIX
2013-05-14,49.75,49.78,49.27,49.39,4939481,EIX
2013-05-15,49.39,49.78,49.22,49.48,4718594,EIX
2013-05-16,49.43,49.43,48.59,48.7,3779902,EIX
2013-05-17,48.69,48.95,48.26,48.8,4596982,EIX
2013-05-20,48.84,48.91,48.39,48.47,4102542,EIX
2013-05-21,48.48,48.87,48.3,48.66,3321804,EIX
